id,date,home_team,away_team,home_goals,away_goals,match_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_red_cards,away_red_cards,b365h,b365d,b365a,season,league,home_team_goals_avg_last_5,away_goals_avg_last_5,ht_home_goals_avg_last_5,ht_away_goals_avg_last_5,home_balance_1h,home_balance_2h,away_balance_1h,away_balance_2h,home_form_1h_last_5,away_form_1h_last_5,home_form_2h_last_5,away_form_2h_last_5,home_shots_avg_last_5,away_shots_avg_last_5,home_shots_target_avg_last_5,away_shots_target_avg_last_5,home_red_cards_avg_last_5,away_red_cards_avg_last_5,home_goals_conceded_avg_last_5,away_goals_conceded_avg_last_5,target,home_points,away_points,home_points_avg_last_5,away_points_avg_last_5,home_overall_points_last_5,away_overall_points_last_5
2646,2023-01-11,Nice,Montpellier,6,1,H,2,0,H,16,4,10,2,0,0,1.8,3.6,4.5,2223,F1,1.0,1.0,0.4,0.8,2,3,-2,-3,0.2,-0.2,0.0,-0.6,13.2,12.0,6.0,3.8,0.2,0.0,0.8,1.8,2,3,0,1.6,0.8,1.6,1.0
2645,2023-01-11,Troyes,Marseille,0,2,A,0,1,A,5,13,1,4,0,0,5.0,4.0,1.67,2223,F1,1.2,2.0,0.4,0.8,-1,-1,1,1,0.2,0.4,-0.2,0.4,13.6,15.0,4.0,6.2,0.0,0.4,1.2,1.2,0,0,3,1.0,2.0,1.0,2.6
2644,2023-01-11,Brest,Lille,0,0,D,0,0,D,5,11,0,4,0,0,4.0,3.6,1.91,2223,F1,1.0,1.4,0.4,0.4,0,0,0,0,-0.4,0.0,-0.2,0.4,12.8,13.2,4.4,4.4,0.0,0.0,1.6,1.0,1,1,1,0.8,1.2,0.8,1.6
2642,2023-01-11,Ajaccio,Reims,0,1,A,0,1,A,11,9,1,3,0,0,3.1,3.1,2.5,2223,F1,1.2,0.8,1.0,0.2,-1,0,1,0,0.2,0.0,-0.8,0.0,10.4,9.8,3.4,3.4,0.2,0.6,1.8,0.8,0,0,3,1.2,1.0,1.4,1.8
2641,2023-01-11,Nantes,Lyon,0,0,D,0,0,D,13,10,5,6,0,0,3.3,3.4,2.2,2223,F1,1.6,1.6,0.4,1.0,0,0,0,0,0.2,0.4,0.6,-0.4,13.4,12.0,4.4,5.8,0.0,0.2,0.8,1.6,1,1,1,1.8,1.2,1.2,1.4
2643,2023-01-11,Auxerre,Toulouse,0,5,A,0,3,A,19,9,4,7,0,0,2.75,3.3,2.6,2223,F1,1.2,0.8,0.6,0.0,-3,-2,3,2,-0.4,-1.0,0.0,-1.0,13.6,9.6,4.4,3.4,0.4,0.0,1.6,2.8,0,0,3,1.0,0.2,0.8,0.6
2639,2023-01-11,Paris SG,Angers,2,0,H,1,0,H,9,6,6,0,0,0,1.11,10.0,19.0,2223,F1,2.8,0.6,1.0,0.4,1,1,-1,-1,0.8,-0.4,1.0,-0.4,14.4,11.8,7.0,3.8,0.2,0.2,1.0,1.4,2,3,0,3.0,0.6,2.4,0.0
2638,2023-01-11,Strasbourg,Lens,2,2,D,2,2,D,9,15,6,8,0,0,3.8,3.5,1.95,2223,F1,1.2,0.6,0.2,0.2,0,0,0,0,-1.2,0.0,0.0,0.2,14.0,10.4,4.0,3.0,0.2,0.0,2.4,0.4,1,1,1,0.4,1.6,0.4,2.6
2637,2023-01-11,Clermont,Rennes,2,1,H,1,0,H,11,9,5,2,0,2,4.2,3.5,1.91,2223,F1,1.0,1.6,0.2,0.8,1,0,-1,0,-0.4,0.2,-0.6,0.0,12.6,11.4,4.4,4.6,0.2,0.2,2.0,1.4,2,3,0,0.8,1.6,1.0,2.0
2640,2023-01-11,Lorient,Monaco,2,2,D,0,0,D,8,16,6,4,0,0,3.8,3.75,1.91,2223,F1,0.8,2.6,0.4,0.8,0,0,0,0,-0.2,0.2,-0.4,1.2,10.4,14.0,4.2,7.4,0.2,0.0,1.4,1.2,1,1,1,0.8,2.4,0.8,2.4
2647,2023-01-12,Fulham,Chelsea,2,1,H,1,0,H,8,20,3,10,0,1,3.3,3.5,2.15,2223,E0,1.6,0.8,0.6,0.4,1,0,-1,0,0.0,-0.2,0.6,-0.2,16.6,9.8,5.4,4.0,0.0,0.0,1.0,1.2,2,3,0,1.6,1.0,1.8,0.8
2648,2023-01-13,Celta,Villarreal,1,1,D,0,1,A,21,3,8,1,0,0,2.88,3.3,2.5,2223,SP1,1.0,0.2,0.8,0.0,-1,1,1,-1,0.0,-0.8,-0.2,0.0,13.6,8.0,4.4,2.8,0.2,0.0,1.2,1.0,1,1,1,1.0,0.8,1.0,1.8
2649,2023-01-13,Napoli,Juventus,5,1,H,2,1,H,14,11,10,2,0,0,1.91,3.5,4.0,2223,I1,3.0,0.8,1.8,0.0,1,3,-1,-3,1.4,-0.2,0.6,0.6,19.2,13.4,6.6,5.4,0.0,0.2,1.0,0.4,2,3,0,3.0,2.4,2.4,3.0
2650,2023-01-13,Aston Villa,Leeds,2,1,H,1,0,H,11,16,5,4,0,0,1.91,3.6,4.0,2223,E0,1.8,1.2,1.0,0.8,1,0,-1,0,0.0,-0.2,0.4,-0.4,13.6,11.6,6.4,3.6,0.0,0.2,1.4,1.8,2,3,0,1.4,0.8,2.0,1.0
2661,2023-01-14,Marseille,Lorient,3,1,H,1,1,D,16,11,8,3,0,0,1.4,5.0,7.5,2223,F1,1.8,2.0,0.8,1.0,0,2,0,-2,0.4,0.4,0.4,0.4,11.4,12.6,3.6,5.0,0.0,0.0,1.0,1.2,2,3,0,1.4,2.2,3.0,1.0
2660,2023-01-14,Lens,Auxerre,1,0,H,0,0,D,10,6,2,1,0,1,1.36,4.75,9.0,2223,F1,2.0,0.6,0.4,0.2,0,1,0,-1,0.0,-0.4,1.6,-1.2,15.4,12.0,5.2,3.6,0.0,0.0,0.4,2.2,2,3,0,3.0,0.2,2.2,0.2
2662,2023-01-14,Lyon,Strasbourg,1,2,A,1,2,A,28,8,7,6,0,0,1.6,4.2,5.25,2223,F1,0.6,1.8,0.2,0.8,-1,0,1,0,-0.2,-0.8,0.0,0.2,11.8,10.6,3.8,4.4,0.0,0.0,0.8,2.4,0,0,3,1.0,0.8,1.0,0.4
2666,2023-01-14,Inter,Verona,1,0,H,1,0,H,11,6,3,1,0,0,1.3,5.5,9.5,2223,I1,2.6,0.6,1.4,0.4,1,0,-1,0,1.0,-0.2,1.0,-1.0,13.4,10.0,4.8,2.4,0.0,0.4,0.6,1.8,2,3,0,2.4,0.2,2.0,0.8
2665,2023-01-14,Lecce,Milan,2,2,D,2,0,H,17,12,3,5,0,0,5.75,3.8,1.62,2223,I1,1.2,1.6,0.8,0.6,2,-2,-2,2,0.2,0.0,0.0,0.6,8.6,15.8,2.0,5.6,0.2,0.0,1.0,1.0,1,1,1,1.6,2.0,2.2,2.2
2659,2023-01-14,Valladolid,Vallecano,0,1,A,0,0,D,9,13,2,6,0,0,2.75,3.25,2.63,2223,SP1,1.4,1.4,0.6,0.4,0,-1,0,1,0.4,-1.2,0.2,0.8,12.0,12.8,5.4,3.8,0.2,0.0,0.8,1.8,0,0,3,2.0,1.0,0.6,1.6
2664,2023-01-14,Cremonese,Monza,2,3,A,0,2,A,11,8,7,3,0,0,2.8,3.3,2.55,2223,I1,0.2,1.0,0.0,0.2,-2,1,2,-1,-0.2,-0.6,-0.8,0.2,13.0,12.6,2.2,3.8,0.0,0.2,1.2,1.4,0,0,3,0.4,0.8,0.4,1.6
2658,2023-01-14,Wolves,West Ham,1,0,H,0,0,D,17,16,4,4,0,0,2.63,3.3,2.7,2223,E0,0.6,0.8,0.4,0.4,0,1,0,-1,-0.4,-0.4,-1.0,-0.4,11.8,13.8,3.4,3.6,0.2,0.0,2.0,1.6,2,3,0,0.6,0.4,0.8,0.2
2663,2023-01-14,Brentford,Bournemouth,2,0,H,1,0,H,12,7,4,2,0,0,1.65,4.0,5.25,2223,E0,1.6,1.0,0.8,0.8,1,1,-1,-1,0.8,-0.4,0.0,-1.2,9.2,8.0,4.6,4.6,0.0,0.0,0.8,2.6,2,3,0,1.8,0.2,2.2,0.6
2656,2023-01-14,Everton,Southampton,1,2,A,1,0,H,12,13,4,5,0,0,2.25,3.25,3.3,2223,E0,1.2,0.6,0.6,0.4,1,-2,-1,2,-0.4,-1.0,-0.4,-0.4,10.8,9.2,4.0,3.0,0.0,0.0,2.0,2.0,0,0,3,0.6,0.6,0.2,0.0
2655,2023-01-14,Brighton,Liverpool,3,0,H,0,0,D,16,6,9,2,0,0,3.4,3.6,2.1,2223,E0,1.4,1.6,0.8,1.0,0,3,0,-3,0.0,0.2,-0.2,-0.4,13.6,13.6,5.4,6.2,0.0,0.0,1.6,1.8,2,3,0,0.8,1.2,1.8,2.4
2654,2023-01-14,Man United,Man City,2,1,H,0,0,D,8,5,4,1,0,0,4.2,3.6,1.85,2223,E0,1.8,1.6,0.8,0.6,0,1,0,-1,0.8,0.6,1.0,0.6,18.8,17.0,5.8,6.0,0.0,0.0,0.0,0.4,2,3,0,2.6,2.4,2.4,2.0
2653,2023-01-14,Sociedad,Ath Bilbao,3,1,H,2,1,H,11,6,5,2,0,1,2.4,3.2,3.1,2223,SP1,1.0,0.8,0.8,0.2,1,1,-1,-1,0.6,-0.8,-0.2,-0.2,12.6,12.2,5.0,3.6,0.2,0.2,0.6,1.8,2,3,0,2.0,0.6,2.0,1.6
2652,2023-01-14,Osasuna,Mallorca,1,0,H,0,0,D,15,6,4,2,0,0,2.0,3.1,4.33,2223,SP1,1.0,1.0,0.6,0.2,0,1,0,-1,0.2,-0.2,-0.4,0.2,15.0,8.6,4.8,3.4,0.6,0.2,1.2,1.0,2,3,0,1.2,1.4,1.4,2.0
2651,2023-01-14,Girona,Sevilla,2,1,H,0,1,A,19,10,7,2,0,0,2.38,3.4,3.0,2223,SP1,1.8,1.0,0.8,0.2,-1,2,1,-2,0.0,-0.4,-0.2,0.2,16.2,10.8,6.4,3.0,0.0,0.4,2.0,1.2,2,3,0,1.2,1.2,1.8,1.0
2657,2023-01-14,Nott'm Forest,Leicester,2,0,H,0,0,D,15,6,5,1,0,0,2.7,3.3,2.63,2223,E0,1.2,2.0,0.4,1.2,0,2,0,-2,-0.2,0.8,0.6,0.4,10.4,10.4,4.8,5.0,0.0,0.0,0.8,0.8,2,3,0,1.8,1.8,1.6,1.2
2683,2023-01-15,Torino,Spezia,0,1,A,0,1,A,11,13,4,5,0,0,1.62,3.8,5.5,2223,I1,1.2,0.6,0.6,0.0,-1,0,1,0,0.4,-1.0,0.0,-0.4,11.8,13.2,4.2,3.8,0.0,0.0,0.8,2.0,0,0,3,1.6,0.6,1.2,1.2
2682,2023-01-15,Rennes,Paris SG,1,0,H,0,0,D,8,8,6,1,0,0,5.0,4.75,1.57,2223,F1,2.6,1.4,1.2,0.8,0,1,0,-1,0.8,0.4,1.0,0.2,15.6,13.6,5.0,6.2,0.2,0.2,0.8,0.8,2,3,0,3.0,2.0,1.4,2.4
2681,2023-01-15,Monaco,Ajaccio,7,1,H,5,1,H,11,5,8,2,0,0,1.4,4.75,8.0,2223,F1,2.0,1.0,1.0,0.2,4,2,-4,-2,0.8,-0.2,0.2,-0.2,10.4,8.0,5.2,2.6,0.2,0.2,1.0,1.4,2,3,0,2.0,1.0,2.0,1.4
2680,2023-01-15,Roma,Fiorentina,2,0,H,1,0,H,10,7,4,3,0,1,1.95,3.5,4.0,2223,I1,0.8,1.2,0.4,0.6,1,1,-1,-1,0.0,0.0,0.0,0.2,12.2,13.8,3.2,4.8,0.0,0.0,0.8,1.0,2,3,0,1.4,1.4,1.2,2.0
2679,2023-01-15,Lille,Troyes,5,1,H,2,0,H,23,10,13,2,0,0,1.4,4.75,8.0,2223,F1,1.6,2.4,1.2,0.8,2,2,-2,-2,0.8,-0.2,-0.2,0.2,14.8,11.8,5.8,4.4,0.2,0.2,1.0,2.4,2,3,0,2.2,1.2,1.8,1.0
2678,2023-01-15,Getafe,Espanol,1,2,A,1,1,D,10,10,2,4,0,0,2.5,3.0,3.1,2223,SP1,1.2,1.0,0.6,0.0,0,-1,0,1,-0.2,-0.4,0.2,0.2,12.2,6.2,4.0,2.8,0.4,0.4,1.2,1.2,0,0,3,1.0,0.8,1.4,0.8
2677,2023-01-15,Almeria,Ath Madrid,1,1,D,1,1,D,14,12,3,6,0,1,5.0,3.75,1.7,2223,SP1,2.0,1.4,1.4,0.2,0,0,0,0,1.2,-0.2,-0.4,0.6,11.2,12.8,4.0,4.4,0.4,0.0,1.2,1.0,1,1,1,2.4,1.8,1.4,0.8
2676,2023-01-15,Angers,Clermont,1,2,A,0,1,A,5,10,1,6,0,0,2.45,3.4,2.88,2223,F1,1.0,1.4,0.4,0.4,-1,0,1,0,-0.6,0.2,-0.8,0.2,11.4,11.2,4.8,4.2,0.0,0.0,2.4,1.0,0,0,3,0.0,1.6,0.0,1.4
2675,2023-01-15,Montpellier,Nantes,0,3,A,0,1,A,11,12,5,7,2,0,2.55,3.4,2.75,2223,F1,1.0,0.4,0.2,0.0,-1,-2,1,2,-0.2,-0.8,-0.4,-0.6,11.0,12.0,3.6,3.8,0.2,0.6,1.6,1.8,0,0,3,0.8,0.4,1.0,1.2
2673,2023-01-15,Sassuolo,Lazio,0,2,A,0,1,A,12,12,2,3,0,0,3.2,3.5,2.2,2223,I1,2.0,1.6,0.6,1.0,-1,-1,1,1,-0.2,0.8,1.0,-0.2,15.2,9.0,5.4,3.8,0.0,0.0,1.2,1.0,0,0,3,1.4,1.8,0.2,1.4
2672,2023-01-15,Tottenham,Arsenal,0,2,A,0,2,A,17,14,7,5,0,0,3.1,3.6,2.2,2223,E0,1.6,1.8,0.2,0.8,-2,0,2,0,-1.0,0.8,0.8,0.4,14.4,12.6,5.4,4.0,0.0,0.0,1.8,0.6,0,0,3,1.2,2.6,1.4,2.6
2671,2023-01-15,Newcastle,Fulham,1,0,H,0,0,D,20,5,5,0,0,0,1.5,4.33,6.5,2223,E0,2.2,1.8,0.8,1.0,0,1,0,-1,0.8,0.4,1.2,0.0,15.6,11.4,5.0,4.4,0.0,0.0,0.2,1.4,2,3,0,2.6,1.8,2.2,2.4
2670,2023-01-15,Chelsea,Crystal Palace,1,0,H,0,0,D,15,10,5,5,0,0,1.62,4.0,5.25,2223,E0,1.2,0.8,0.6,0.6,0,1,0,-1,0.6,0.2,0.0,-0.4,10.8,11.0,3.4,3.0,0.0,0.0,0.6,1.0,2,3,0,1.4,1.4,0.8,1.2
2669,2023-01-15,Toulouse,Brest,1,1,D,0,1,A,16,17,7,5,0,0,1.95,3.6,3.75,2223,F1,2.2,1.0,1.2,0.4,-1,1,1,-1,0.8,0.0,-0.2,-0.6,13.4,12.8,5.6,4.6,0.4,0.0,1.6,1.6,1,1,1,2.0,0.8,1.2,0.8
2668,2023-01-15,Reims,Nice,0,0,D,0,0,D,13,6,2,4,0,0,2.4,3.25,3.0,2223,F1,1.2,1.2,0.6,0.6,0,0,0,0,0.2,-0.2,0.0,0.0,16.8,9.8,5.8,2.8,0.2,0.0,1.0,1.4,1,1,1,2.0,1.0,2.2,1.6
2667,2023-01-15,Atalanta,Salernitana,8,2,H,5,1,H,19,7,13,2,0,0,1.4,5.0,7.0,2223,I1,1.2,0.8,0.6,0.0,4,2,-4,-2,-0.4,-1.4,0.0,-0.4,13.8,6.6,4.0,2.2,0.2,0.2,1.6,2.6,2,3,0,1.2,0.6,0.8,0.4
2674,2023-01-15,Udinese,Bologna,1,2,A,1,0,H,20,15,4,2,0,0,1.91,3.4,4.2,2223,I1,1.6,1.0,0.4,0.4,1,-2,-1,2,-0.6,-0.8,0.8,-1.0,16.6,11.0,4.0,3.0,0.0,0.0,1.4,2.8,0,0,3,1.2,0.6,0.6,1.2
2684,2023-01-16,Empoli,Sampdoria,1,0,H,0,0,D,16,16,5,7,0,0,2.2,3.2,3.5,2223,I1,1.0,0.8,0.2,0.4,0,1,0,-1,0.0,-0.4,0.0,-0.2,14.0,9.2,3.8,2.8,0.0,0.0,1.0,1.4,2,3,0,1.8,1.4,1.6,0.6
2685,2023-01-16,Cadiz,Elche,1,1,D,1,0,H,16,12,3,5,0,0,1.91,3.4,4.33,2223,SP1,1.2,1.2,0.4,0.6,1,-1,-1,1,0.2,-0.4,0.0,-0.4,10.6,6.2,4.2,3.0,0.2,0.4,1.0,2.0,1,1,1,1.4,0.4,1.6,0.0
2686,2023-01-18,Crystal Palace,Man United,1,1,D,0,1,A,10,15,5,4,0,0,4.5,3.6,1.8,2223,E0,1.0,1.4,0.4,0.8,-1,1,1,-1,-0.2,0.2,-0.6,0.0,12.4,12.6,3.2,5.6,0.4,0.0,1.8,1.2,1,1,1,1.8,2.0,0.6,3.0
2687,2023-01-19,Man City,Tottenham,4,2,H,0,2,A,16,9,6,3,0,0,1.36,5.0,8.5,2223,E0,2.2,2.0,1.4,0.2,-2,4,2,-4,1.0,-0.2,0.2,1.0,18.4,14.0,5.2,5.2,0.2,0.0,1.0,1.2,2,3,0,2.0,2.0,1.4,1.4
2688,2023-01-20,Mallorca,Celta,1,0,H,0,0,D,8,10,3,3,0,0,2.8,2.75,3.0,2223,SP1,0.6,0.6,0.2,0.6,0,1,0,-1,0.0,0.2,0.0,-1.2,11.2,13.8,4.0,4.2,0.0,0.2,0.6,1.6,2,3,0,1.4,0.8,1.8,1.2
2689,2023-01-20,RB Leipzig,Bayern Munich,1,1,D,0,1,A,10,7,3,2,0,0,3.6,4.33,1.85,2223,D1,3.0,1.8,1.6,1.4,-1,1,1,-1,1.6,1.0,0.8,-0.2,14.6,17.8,6.6,6.0,0.0,0.2,0.6,1.0,1,1,1,3.0,2.0,2.6,3.0
2703,2023-01-21,Bournemouth,Nott'm Forest,1,1,D,1,0,H,16,20,4,5,0,0,2.75,3.1,2.75,2223,E0,1.4,0.2,0.6,0.2,1,-1,-1,1,-0.2,-0.4,0.2,-1.2,10.6,7.4,4.4,1.6,0.0,0.0,1.4,1.8,1,1,1,1.2,0.8,0.6,2.0
2704,2023-01-21,Leicester,Brighton,2,2,D,1,1,D,9,13,2,4,0,0,3.6,3.5,2.05,2223,E0,0.4,2.2,0.4,1.0,0,0,0,0,-0.4,0.0,-0.2,0.4,10.4,14.8,3.8,5.8,0.0,0.0,1.0,1.8,1,1,1,0.8,1.8,0.6,1.8
2702,2023-01-21,Wolfsburg,Freiburg,6,0,H,3,0,H,13,9,11,1,0,0,2.55,3.4,2.75,2223,D1,2.6,1.0,1.4,0.4,3,3,-3,-3,0.2,-0.2,0.8,-0.8,16.4,10.6,5.8,3.8,0.0,0.0,1.6,2.0,2,3,0,2.0,1.0,2.6,2.4
2705,2023-01-21,Salernitana,Napoli,0,2,A,0,1,A,5,9,2,4,0,0,9.5,5.75,1.29,2223,I1,1.4,1.8,0.6,0.8,-1,-1,1,1,-0.2,0.6,0.4,0.6,12.2,14.6,3.0,6.0,0.2,0.0,1.2,0.6,0,0,3,1.6,2.4,0.2,2.4
2698,2023-01-21,Bochum,Hertha,3,1,H,2,0,H,10,10,3,2,0,0,2.38,3.5,2.9,2223,D1,1.6,1.2,0.8,0.4,2,0,-2,0,0.8,-0.4,-0.2,0.2,11.6,11.2,4.2,3.6,0.0,0.0,1.0,1.4,2,3,0,2.0,0.8,1.8,1.2
2707,2023-01-21,Fiorentina,Torino,0,1,A,0,1,A,19,9,5,3,0,0,2.1,3.3,3.6,2223,I1,1.6,1.2,0.6,0.8,-1,0,1,0,-0.2,0.0,-0.4,-0.4,17.6,14.2,5.0,3.8,0.0,0.0,2.2,1.6,0,0,3,1.4,1.0,1.4,1.2
2708,2023-01-21,FC Koln,Werder Bremen,7,1,H,5,1,H,15,4,7,2,0,0,2.25,3.8,2.9,2223,D1,1.6,1.2,0.4,0.4,4,2,-4,-2,-0.4,-0.6,0.4,-0.2,13.8,11.4,6.8,3.8,0.2,0.2,1.6,2.0,2,3,0,1.4,1.4,0.2,1.2
2701,2023-01-21,Verona,Lecce,2,0,H,1,0,H,11,9,4,3,0,0,2.38,3.1,3.2,2223,I1,1.0,0.8,1.0,0.6,1,1,-1,-1,0.6,0.0,-1.2,-0.2,13.6,10.0,3.8,2.8,0.2,0.2,1.6,1.0,2,3,0,0.6,1.0,0.8,2.2
2706,2023-01-21,Union Berlin,Hoffenheim,3,1,H,0,1,A,23,10,5,5,0,0,2.25,3.4,3.2,2223,D1,1.8,1.4,1.0,1.0,-1,3,1,-3,0.2,-0.2,0.8,0.2,14.4,12.4,4.6,4.0,0.0,0.2,0.8,1.4,2,3,0,2.2,1.0,0.8,0.2
2700,2023-01-21,Stuttgart,Mainz,1,1,D,1,1,D,16,12,4,2,0,0,2.4,3.5,2.88,2223,D1,1.8,1.2,0.8,0.4,0,0,0,0,0.0,-0.8,0.4,-0.6,17.4,12.4,5.4,4.0,0.2,0.2,1.4,2.6,1,1,1,1.8,0.6,1.2,0.8
2696,2023-01-21,Ath Madrid,Valladolid,3,0,H,3,0,H,18,7,8,1,0,0,1.4,4.75,8.5,2223,SP1,1.2,0.6,0.4,0.4,3,0,-3,0,0.2,-0.6,0.2,-0.6,18.0,10.4,5.4,2.4,0.4,0.0,0.8,1.8,2,3,0,1.6,0.6,1.0,0.6
2699,2023-01-21,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,11,18,3,4,0,0,1.36,5.0,8.5,2223,D1,2.4,0.6,1.4,0.2,1,2,-1,-2,1.0,-0.6,0.2,-0.8,16.0,9.2,6.2,2.0,0.2,0.0,1.2,2.0,2,3,0,1.8,0.2,2.0,0.6
2697,2023-01-21,Sevilla,Cadiz,1,0,H,0,0,D,17,4,9,1,0,1,1.7,3.75,5.0,2223,SP1,1.0,0.8,0.6,0.2,0,1,0,-1,0.0,-0.4,-0.2,-0.4,11.0,8.6,4.0,2.6,0.6,0.6,1.2,1.6,2,3,0,1.0,1.0,1.0,1.2
2695,2023-01-21,Espanol,Betis,1,0,H,1,0,H,8,13,2,4,0,0,2.7,3.2,2.7,2223,SP1,1.4,0.8,0.2,0.4,1,0,-1,0,-0.2,0.2,0.2,-0.2,12.8,9.0,5.0,2.4,0.2,0.6,1.4,0.8,2,3,0,1.2,1.6,1.2,1.6
2694,2023-01-21,Vallecano,Sociedad,0,2,A,0,2,A,14,12,2,7,0,0,3.1,3.2,2.38,2223,SP1,1.8,2.2,1.0,1.0,-2,0,2,0,0.2,0.0,0.6,1.0,16.8,13.0,5.4,5.6,0.2,0.0,1.0,1.2,0,0,3,1.6,2.4,1.6,2.6
2693,2023-01-21,Southampton,Aston Villa,0,1,A,0,0,D,8,16,5,5,0,0,2.88,3.25,2.55,2223,E0,0.8,1.0,0.2,0.4,0,-1,0,1,-0.8,-0.4,-0.4,-0.4,11.6,9.6,4.0,2.8,0.0,0.2,2.0,1.8,0,0,3,0.4,1.4,0.6,2.0
2692,2023-01-21,West Ham,Everton,2,0,H,2,0,H,11,5,4,2,0,0,1.8,3.75,4.75,2223,E0,1.2,0.2,0.6,0.0,2,0,-2,0,-0.4,-0.8,0.2,-0.4,16.0,6.2,5.0,1.6,0.0,0.0,1.4,1.4,2,3,0,1.2,0.4,0.2,0.2
2691,2023-01-21,Crystal Palace,Newcastle,0,0,D,0,0,D,6,16,1,7,0,0,4.4,3.5,1.85,2223,E0,0.8,1.8,0.2,1.2,0,0,0,0,-0.4,1.2,-0.6,0.2,11.8,9.8,3.2,3.4,0.4,0.0,1.8,0.4,1,1,1,1.4,2.2,0.8,2.2
2690,2023-01-21,Liverpool,Chelsea,0,0,D,0,0,D,15,11,3,2,0,0,1.85,3.75,4.0,2223,E0,1.6,0.6,1.4,0.2,0,0,0,0,0.8,-0.6,0.0,-0.4,18.6,12.2,6.2,5.2,0.0,0.2,0.8,1.6,1,1,1,2.4,0.4,1.8,1.4
2721,2023-01-22,Ath Bilbao,Real Madrid,0,2,A,0,1,A,18,10,3,4,0,0,2.9,3.4,2.38,2223,SP1,1.6,1.8,0.6,0.8,-1,-1,1,1,0.6,0.4,0.8,0.4,17.0,15.4,4.6,4.8,0.0,0.0,0.2,1.0,0,0,3,2.0,1.8,1.0,1.4
2720,2023-01-22,Elche,Osasuna,1,1,D,0,1,A,13,8,4,4,0,0,3.5,3.25,2.15,2223,SP1,0.4,0.6,0.4,0.6,-1,1,1,-1,-0.2,-0.2,-1.0,-0.4,10.6,9.0,3.4,2.6,0.4,0.0,1.6,1.2,1,1,1,0.2,1.0,0.2,1.4
2719,2023-01-22,Arsenal,Man United,3,2,H,1,1,D,25,6,5,4,0,0,1.8,3.8,4.2,2223,E0,2.8,1.2,0.8,0.6,0,1,0,-1,0.2,0.2,1.8,-0.2,18.0,13.2,7.0,5.6,0.0,0.0,0.8,1.2,2,3,0,2.6,1.6,2.6,2.6
2718,2023-01-22,Man City,Wolves,3,0,H,1,0,H,13,10,7,1,0,0,1.2,8.0,11.0,2223,E0,2.2,1.0,1.0,0.6,1,2,-1,-2,0.2,0.2,0.6,-0.8,17.4,9.8,4.8,3.4,0.2,0.2,1.4,1.6,2,3,0,2.0,1.0,2.0,1.4
2717,2023-01-22,Juventus,Atalanta,3,3,D,2,1,H,15,14,8,4,0,0,2.1,3.4,3.5,2223,I1,2.6,1.8,0.6,0.6,1,-1,-1,1,0.6,-0.4,2.0,0.8,14.6,13.4,5.8,4.2,0.0,0.0,0.0,1.4,1,1,1,3.0,1.6,2.4,1.4
2716,2023-01-22,Leeds,Brentford,0,0,D,0,0,D,9,6,5,0,0,0,2.38,3.6,2.88,2223,E0,1.8,1.4,0.6,0.8,0,0,0,0,-0.6,-0.6,0.0,-0.4,14.2,8.6,4.0,4.4,0.0,0.0,2.4,2.4,1,1,1,0.8,1.4,0.4,2.6
2715,2023-01-22,Spezia,Roma,0,2,A,0,1,A,8,13,0,3,0,0,4.75,3.5,1.83,2223,I1,1.2,1.8,1.2,0.6,-1,-1,1,1,0.6,0.0,-0.8,0.8,12.6,10.6,4.6,4.0,0.2,0.0,1.4,1.0,0,0,3,0.8,2.2,1.8,1.8
2713,2023-01-22,Dortmund,Augsburg,4,3,H,2,2,D,27,14,10,4,0,0,1.3,6.0,8.0,2223,D1,2.4,1.8,1.4,1.2,0,1,0,-1,1.2,0.4,0.8,-0.4,14.6,10.2,6.2,4.2,0.0,0.2,0.4,1.8,2,3,0,2.6,1.4,1.8,0.4
2712,2023-01-22,Barcelona,Getafe,1,0,H,1,0,H,8,7,4,3,0,0,1.18,8.0,15.0,2223,SP1,2.2,0.6,1.6,0.2,1,0,-1,0,1.6,-0.2,0.4,0.0,17.4,8.0,7.2,2.4,0.2,0.2,0.2,0.8,2,3,0,2.6,1.0,2.6,0.8
2711,2023-01-22,Sampdoria,Udinese,0,1,A,0,0,D,9,14,1,5,0,0,3.6,3.25,2.15,2223,I1,0.0,0.6,0.0,0.2,0,-1,0,1,-1.0,-0.4,-1.0,0.0,9.0,11.2,1.6,2.8,0.2,0.0,2.0,1.0,0,0,3,0.0,0.6,0.6,0.4
2710,2023-01-22,Monza,Sassuolo,1,1,D,0,1,A,14,13,3,1,0,0,2.2,3.4,3.3,2223,I1,2.0,0.4,0.8,0.2,-1,1,1,-1,0.4,-0.8,0.8,-1.2,12.4,11.4,4.2,3.8,0.0,0.2,0.8,2.4,1,1,1,2.0,0.0,1.6,0.2
2709,2023-01-22,Villarreal,Girona,1,0,H,0,0,D,19,8,9,1,0,1,1.73,3.8,4.5,2223,SP1,1.6,1.6,0.4,0.4,0,1,0,-1,-0.2,-0.6,0.8,0.4,12.6,13.2,5.8,3.8,0.2,0.0,1.0,1.8,2,3,0,2.4,1.0,2.0,2.2
